0
12
54
170
443
990
1939
3405
5447
8051
11118
14474
17901
21172
24083
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
-28202
-26409
-23965
-20931
-17382
-13405
-9098
-4567
77
4718
9244
13542
17506
21039
24054
26477
28248
29323
29676
29299
28200
26406
23963
20929
17380
13403
9095
4564
-79
-4721
-9246
-13544
-17508
-21042
-24057
-26480
-28251
-29326
-29679
-29302
