0
9
3
-59
-120
31
410
364
-1183
365
411
33
-117
-57
6
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
32
40
47
52
56
59
61
60
59
55
51
45
38
30
22
13
3
-6
-15
-25
-33
-41
-47
-53
-57
-60
-61
-61
-59
-57
-52
-46
-39
-32
-23
-14
-5
5
15
24
