0
12
129
689
2223
5059
8994
13420
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
-19703
-15539
-10992
-6175
-1205
3794
8699
13390
17752
21677
25067
27841
29929
31280
31860
31656
30673
28934
26483
23380
19700
15536
10990
6172
1203
-3796
-8702
-13393
-17755
-21679
-25070
-27844
-29931
-31282
-31863
-31659
-30676
-28937
-26486
-23382
